,ndosi,second_doses,stock_values
1,9998593,0.0,0.0
2,0,0.0,0.0
3,0,0.0,0.0
4,0,0.0,0.0
5,0,0.0,0.0
6,0,0.0,0.0
7,0,0.0,0.0
8,0,0.0,0.0
9,0,0.0,0.0
10,0,0.0,0.0
11,0,0.0,0.0
12,0,0.0,0.0
13,0,0.0,0.0
14,0,0.0,0.0
15,0,0.0,0.0
16,0,0.0,0.0
17,10000428,0.0,10000428.0
18,0,0.0,10000428.0
19,0,0.0,10000428.0
20,0,0.0,10000428.0
21,0,0.0,10000428.0
22,0,9998593.0,1835.0
23,0,0.0,1835.0
24,10001751,0.0,6592.5
25,0,0.0,6592.5
26,0,0.0,6592.5
27,0,0.0,6592.5
28,0,0.0,6592.5
29,0,0.0,6592.5
30,0,0.0,6592.5
31,0,0.0,6592.5
32,0,0.0,0.0
33,0,0.0,0.0
34,0,0.0,0.0
35,0,0.0,0.0
36,0,0.0,0.0
37,0,0.0,0.0
38,0,0.0,0.0
39,0,0.0,0.0
40,0,0.0,0.0
41,0,0.0,0.0
42,0,0.0,0.0
43,0,0.0,0.0
44,0,0.0,0.0
45,10000588,9996993.5,0.0
46,0,0.0,0.0
47,0,0.0,0.0
48,10000149,0.0,0.0
49,0,0.0,0.0
50,9997803,0.0,0.0
51,9997848,0.0,0.0
52,0,0.0,0.0
53,10003690,6592.5,9997097.5
54,0,0.0,9997097.5
55,0,0.0,9997097.5
56,0,0.0,9997097.5
57,10000167,0.0,19992052.5
58,0,0.0,19992052.5
59,0,0.0,19992052.5
60,0,0.0,19992052.5
61,0,0.0,19992052.5
62,0,0.0,19992052.5
63,0,0.0,19992052.5
64,0,0.0,19992052.5
65,0,0.0,19992052.5
66,0,3594.5,19988458.0
67,0,0.0,19988458.0
68,9999036,0.0,29987494.0
69,10004950,10000149.0,29992295.0
70,0,0.0,29992295.0
71,0,9997803.0,9997848.0
72,0,9997848.0,0.0
73,0,0.0,0.0
74,0,0.0,0.0
75,0,0.0,0.0
76,0,0.0,0.0
77,0,0.0,0.0
78,10006930,5212.0,0.0
79,0,0.0,0.0
80,0,0.0,0.0
81,0,0.0,0.0
82,10003241,0.0,0.0
83,0,0.0,0.0
84,0,0.0,0.0
85,0,0.0,0.0
86,0,0.0,0.0
87,0,0.0,0.0
88,0,0.0,0.0
89,0,0.0,0.0
90,0,0.0,0.0
91,0,0.0,0.0
92,9996644,9996644.0,0.0
93,0,0.0,0.0
94,0,0.0,0.0
95,10000943,0.0,10000943.0
96,0,0.0,10000943.0
97,0,0.0,10000943.0
98,10002548,0.0,20003491.0
99,0,10001718.0,10001773.0
100,0,0.0,10001773.0
101,0,0.0,6245.0
102,0,0.0,3634.0
103,9999607,10003241.0,0.0
104,0,0.0,0.0
105,0,0.0,0.0
106,0,0.0,0.0
107,0,0.0,0.0
108,0,0.0,0.0
109,0,0.0,0.0
110,0,0.0,0.0
111,0,0.0,0.0
112,0,0.0,0.0
113,0,0.0,0.0
114,0,0.0,0.0
115,0,0.0,0.0
116,0,0.0,0.0
117,0,0.0,0.0
118,0,0.0,0.0
119,0,0.0,0.0
120,0,0.0,0.0
121,0,0.0,0.0
122,9995528,9995528.0,0.0
123,10000730,2611.0,9998119.0
124,0,0.0,9998119.0
125,0,0.0,9998119.0
126,0,0.0,9998119.0
127,0,0.0,9998119.0
128,0,0.0,9998119.0
129,9996858,0.0,19994977.0
130,0,0.0,19994977.0
131,0,0.0,19994977.0
132,0,0.0,19994977.0
133,0,0.0,19994977.0
134,0,0.0,19994977.0
135,0,0.0,19994977.0
136,0,0.0,19994977.0
137,0,0.0,19994977.0
138,9996234,0.0,29991211.0
139,0,0.0,29991211.0
140,0,0.0,29991211.0
141,0,0.0,29991211.0
142,0,0.0,29991211.0
143,0,0.0,19992738.0
144,0,0.0,19992738.0
145,0,0.0,19992738.0
146,0,0.0,19992738.0
147,0,0.0,19992738.0
148,0,0.0,19992738.0
149,0,0.0,19992738.0
150,0,0.0,19992738.0
151,0,0.0,19992738.0
152,0,0.0,19992738.0
153,0,0.0,19992738.0
154,0,0.0,19992738.0
155,0,0.0,9997242.0
156,0,0.0,9997242.0
157,0,0.0,9997242.0
158,0,0.0,9997242.0
159,0,0.0,0.0
160,0,0.0,0.0
161,0,0.0,0.0
162,0,0.0,0.0
163,0,0.0,0.0
164,9998473,9998473.0,0.0
165,0,0.0,0.0
166,0,0.0,0.0
167,0,0.0,0.0
168,0,0.0,0.0
169,0,0.0,0.0
170,0,0.0,0.0
171,0,0.0,0.0
172,0,0.0,0.0
173,0,0.0,0.0
174,0,0.0,0.0
175,0,0.0,0.0
176,9995496,9995496.0,0.0
177,0,0.0,0.0
178,0,0.0,0.0
179,0,0.0,0.0
180,9997242,9997242.0,0.0
