,ndosi,second_doses,stock_values
1,0,0.0,0.0
2,0,0.0,0.0
3,0,0.0,0.0
4,0,0.0,0.0
5,0,0.0,0.0
6,0,0.0,0.0
7,0,0.0,0.0
8,10000926,0.0,0.0
9,9999793,0.0,3120.5
10,9998895,0.0,0.0
11,0,0.0,0.0
12,0,0.0,0.0
13,0,0.0,0.0
14,0,0.0,0.0
15,0,0.0,0.0
16,0,0.0,0.0
17,0,0.0,0.0
18,0,0.0,0.0
19,9999991,0.0,0.0
20,0,0.0,0.0
21,0,0.0,0.0
22,10000924,0.0,2095.5
23,0,0.0,2095.5
24,0,0.0,2095.5
25,0,0.0,2095.5
26,0,0.0,2095.5
27,0,0.0,2095.5
28,9995696,0.0,9997791.5
29,9999807,10000926.0,9996672.5
30,0,9996672.5,0.0
31,10003947,10002015.5,1931.5
32,0,0.0,1931.5
33,0,0.0,1931.5
34,9996163,0.0,9998094.5
35,0,0.0,9998094.5
36,10000725,0.0,19998819.5
37,0,0.0,19998819.5
38,0,0.0,19998819.5
39,0,0.0,19998819.5
40,0,9999991.0,9998828.5
41,0,0.0,9998828.5
42,0,0.0,9998828.5
43,0,9998828.5,0.0
44,0,0.0,0.0
45,0,0.0,0.0
46,0,0.0,0.0
47,0,0.0,0.0
48,0,0.0,0.0
49,0,0.0,0.0
50,0,0.0,0.0
51,10000449,0.0,10000449.0
52,0,0.0,488.0
53,0,0.0,488.0
54,0,0.0,488.0
55,0,0.0,488.0
56,0,0.0,488.0
57,0,0.0,0.0
58,0,0.0,0.0
59,10001892,0.0,0.0
60,0,0.0,0.0
61,0,0.0,0.0
62,0,0.0,0.0
63,0,0.0,0.0
64,0,0.0,0.0
65,0,0.0,0.0
66,0,0.0,0.0
67,0,0.0,0.0
68,0,0.0,0.0
69,0,0.0,0.0
70,0,0.0,0.0
71,0,0.0,0.0
72,0,0.0,0.0
73,9999961,9999961.0,0.0
74,0,0.0,0.0
75,0,0.0,0.0
76,0,0.0,0.0
77,0,0.0,0.0
78,10004180,488.0,10003692.0
79,0,0.0,10003692.0
80,0,10001892.0,1800.0
81,0,0.0,1800.0
82,0,0.0,1800.0
83,0,0.0,1800.0
84,0,0.0,1800.0
85,0,0.0,1800.0
86,0,0.0,1800.0
87,0,0.0,1800.0
88,0,0.0,1800.0
89,9993440,0.0,1543.0
90,9995529,0.0,9997072.0
91,0,0.0,9997072.0
92,0,0.0,9997072.0
93,0,0.0,9997072.0
94,0,0.0,9997072.0
95,10002938,0.0,9999873.0
96,0,0.0,9999873.0
97,0,0.0,9999873.0
98,0,0.0,0.0
99,0,0.0,0.0
100,9998057,0.0,0.0
101,0,0.0,0.0
102,0,0.0,0.0
103,0,0.0,0.0
104,0,0.0,0.0
105,0,0.0,0.0
106,0,0.0,0.0
107,0,0.0,0.0
108,9999334,0.0,0.0
109,0,0.0,0.0
110,9996630,9993697.0,0.0
111,0,0.0,0.0
112,0,0.0,0.0
113,0,0.0,0.0
114,0,0.0,0.0
115,10000521,0.0,0.0
116,10000137,10000137.0,0.0
117,0,0.0,0.0
118,0,0.0,0.0
119,10006608,9999873.0,6735.0
120,0,0.0,6735.0
121,10001990,9998057.0,10668.0
122,0,0.0,10668.0
123,0,0.0,10668.0
124,0,0.0,10668.0
125,0,0.0,10668.0
126,0,0.0,10668.0
127,10002242,0.0,10012910.0
128,0,0.0,10012910.0
129,9995135,9999334.0,10008711.0
130,0,0.0,10008711.0
131,0,2933.0,10005778.0
132,10003066,0.0,20008844.0
133,0,0.0,20008844.0
134,0,0.0,10008894.0
135,9996728,0.0,20005622.0
136,0,10000521.0,10005101.0
137,0,0.0,0.0
138,0,0.0,0.0
139,0,0.0,0.0
140,0,0.0,0.0
141,0,0.0,0.0
142,0,0.0,0.0
143,0,0.0,0.0
144,0,0.0,0.0
145,0,0.0,0.0
146,0,0.0,0.0
147,0,0.0,0.0
148,0,0.0,0.0
149,0,0.0,0.0
150,0,0.0,0.0
151,0,0.0,0.0
152,0,0.0,0.0
153,0,0.0,0.0
154,0,0.0,0.0
155,10000837,9999950.0,0.0
156,10002191,0.0,0.0
157,0,0.0,0.0
158,10005101,10005101.0,0.0
159,0,0.0,0.0
160,0,0.0,0.0
161,0,0.0,0.0
162,0,0.0,0.0
163,0,0.0,0.0
164,0,0.0,0.0
165,0,0.0,0.0
166,0,0.0,0.0
167,0,0.0,0.0
168,0,0.0,0.0
169,0,0.0,0.0
170,10003078,0.0,10003078.0
171,0,0.0,10003078.0
172,0,0.0,10003078.0
173,0,0.0,10003078.0
174,0,0.0,10003078.0
175,0,0.0,10003078.0
176,0,887.0,10002191.0
177,0,10002191.0,0.0
178,0,0.0,0.0
179,0,0.0,0.0
180,0,0.0,0.0
