,ndosi,second_doses,stock_values
1,0,0.0,0.0
2,0,0.0,0.0
3,0,0.0,0.0
4,0,0.0,0.0
5,0,0.0,0.0
6,0,0.0,0.0
7,0,0.0,0.0
8,0,0.0,0.0
9,0,0.0,0.0
10,0,0.0,0.0
11,9994493,0.0,0.0
12,9998087,0.0,4999315.0
13,0,0.0,0.0
14,0,0.0,0.0
15,0,0.0,0.0
16,0,0.0,0.0
17,0,0.0,0.0
18,0,0.0,0.0
19,0,0.0,0.0
20,0,0.0,0.0
21,0,0.0,0.0
22,0,0.0,0.0
23,0,0.0,0.0
24,9998063,0.0,4994861.0
25,0,0.0,4994861.0
26,0,0.0,4994861.0
27,0,0.0,4994861.0
28,0,0.0,4994861.0
29,0,0.0,4994861.0
30,0,0.0,4994861.0
31,0,0.0,4994861.0
32,9998404,9994493.0,4998772.0
33,0,4998772.0,0.0
34,10004073,4999315.0,5004758.0
35,0,0.0,5003202.0
36,0,0.0,5003202.0
37,0,0.0,5003202.0
38,0,0.0,5003202.0
39,0,0.0,5003202.0
40,0,0.0,5003202.0
41,0,0.0,5003202.0
42,0,0.0,5003202.0
43,0,0.0,5003202.0
44,0,0.0,5003202.0
45,0,5003202.0,0.0
46,0,0.0,0.0
47,0,0.0,0.0
48,0,0.0,0.0
49,0,0.0,0.0
50,0,0.0,0.0
51,0,0.0,0.0
52,0,0.0,0.0
53,0,0.0,0.0
54,0,0.0,0.0
55,0,0.0,0.0
56,10001773,1556.0,0.0
57,9996607,0.0,0.0
58,0,0.0,0.0
59,9998700,0.0,0.0
60,9998069,0.0,233.0
61,0,0.0,233.0
62,0,0.0,233.0
63,9999066,0.0,0.0
64,0,0.0,0.0
65,0,0.0,0.0
66,0,0.0,0.0
67,0,0.0,0.0
68,0,0.0,0.0
69,0,0.0,0.0
70,9999297,0.0,9997501.0
71,0,0.0,9997501.0
72,0,0.0,9997501.0
73,0,0.0,9997501.0
74,9997693,0.0,19995194.0
75,0,0.0,19995194.0
76,0,0.0,19995194.0
77,10000330,10000217.0,19995307.0
78,0,9996607.0,9998700.0
79,0,0.0,9998700.0
80,0,9998700.0,0.0
81,9997836,9997836.0,0.0
82,0,0.0,0.0
83,0,0.0,0.0
84,10001095,9999299.0,1796.0
85,0,0.0,1796.0
86,0,0.0,1796.0
87,0,0.0,1796.0
88,0,0.0,1796.0
89,0,0.0,1796.0
90,0,0.0,1796.0
91,0,1796.0,0.0
92,0,0.0,0.0
93,0,0.0,0.0
94,0,0.0,0.0
95,0,0.0,0.0
96,0,0.0,0.0
97,0,0.0,0.0
98,0,0.0,0.0
99,0,0.0,0.0
100,0,0.0,0.0
101,9996892,0.0,0.0
102,0,0.0,0.0
103,0,0.0,0.0
104,0,0.0,0.0
105,0,0.0,0.0
106,0,0.0,0.0
107,0,0.0,0.0
108,0,0.0,0.0
109,0,0.0,0.0
110,0,0.0,0.0
111,0,0.0,0.0
112,0,0.0,0.0
113,0,0.0,0.0
114,0,0.0,0.0
115,0,0.0,0.0
116,0,0.0,0.0
117,0,0.0,0.0
118,10002589,0.0,5002343.5
119,0,0.0,5002343.5
120,10003070,0.0,15005413.5
121,0,0.0,15005413.5
122,0,9996892.0,5008521.5
123,0,0.0,5008521.5
124,0,0.0,5008521.5
125,0,0.0,5008521.5
126,0,0.0,5008521.5
127,0,0.0,5008521.5
128,0,0.0,5008521.5
129,0,0.0,5008521.5
130,0,0.0,5008521.5
131,0,0.0,5008521.5
132,0,0.0,5008521.5
133,0,0.0,5008521.5
134,0,0.0,5008521.5
135,0,0.0,5008521.5
136,0,0.0,5008521.5
137,0,0.0,5008521.5
138,0,0.0,5008521.5
139,0,5000245.5,8276.0
140,0,0.0,8276.0
141,0,0.0,0.0
142,0,0.0,0.0
143,0,0.0,0.0
144,0,0.0,0.0
145,0,0.0,0.0
146,0,0.0,0.0
147,9997728,0.0,0.0
148,0,0.0,0.0
149,0,0.0,0.0
150,0,0.0,0.0
151,0,0.0,0.0
152,0,0.0,0.0
153,10003569,0.0,0.0
154,0,0.0,0.0
155,0,0.0,0.0
156,9998561,0.0,0.0
157,0,0.0,0.0
158,0,0.0,0.0
159,0,0.0,0.0
160,0,0.0,0.0
161,0,0.0,0.0
162,10001962,8276.0,9993686.0
163,0,0.0,9993686.0
164,0,0.0,9993686.0
165,0,0.0,9993686.0
166,0,0.0,9993686.0
167,0,0.0,9993686.0
168,10000412,9997728.0,9996370.0
169,10005760,0.0,20002130.0
170,0,0.0,20002130.0
171,0,0.0,20002130.0
172,0,0.0,20002130.0
173,0,0.0,20002130.0
174,0,10003569.0,9998561.0
175,0,0.0,9998561.0
176,0,0.0,9998561.0
177,0,9998561.0,0.0
178,0,0.0,0.0
179,0,0.0,0.0
180,0,0.0,0.0
