,ndosi,second_doses,stock_values
1,0,0.0,0.0
2,0,0.0,0.0
3,0,0.0,0.0
4,9996515,0.0,0.0
5,0,0.0,0.0
6,0,0.0,0.0
7,0,0.0,0.0
8,0,0.0,0.0
9,0,0.0,0.0
10,9996662,0.0,0.0
11,0,0.0,0.0
12,0,0.0,0.0
13,0,0.0,0.0
14,9996687,0.0,168.0
15,0,0.0,168.0
16,0,0.0,168.0
17,0,0.0,168.0
18,0,0.0,168.0
19,10002902,0.0,9987761.0
20,0,0.0,9987761.0
21,0,0.0,9987761.0
22,0,0.0,9987761.0
23,0,0.0,9987761.0
24,0,0.0,9987761.0
25,10005416,9996515.0,9996662.0
26,0,0.0,9996662.0
27,0,0.0,9996662.0
28,0,0.0,9996662.0
29,0,0.0,9996662.0
30,0,0.0,9996662.0
31,0,9996662.0,0.0
32,0,0.0,0.0
33,0,0.0,0.0
34,0,0.0,0.0
35,9996519,9996519.0,0.0
36,0,0.0,0.0
37,0,0.0,0.0
38,0,0.0,0.0
39,0,0.0,0.0
40,9998255,15309.0,4991734.5
41,10000185,0.0,4999527.5
42,0,0.0,4999527.5
43,0,0.0,4999527.5
44,0,0.0,4999527.5
45,0,0.0,0.0
46,0,0.0,0.0
47,0,0.0,0.0
48,0,0.0,0.0
49,0,0.0,0.0
50,0,0.0,0.0
51,9995452,0.0,0.0
52,0,0.0,0.0
53,0,0.0,0.0
54,10002275,0.0,0.0
55,0,0.0,0.0
56,0,0.0,0.0
57,0,0.0,0.0
58,10000355,0.0,0.0
59,9995497,0.0,4991211.5
60,0,0.0,4991211.5
61,0,4991211.5,0.0
62,9992392,9992392.0,0.0
63,0,0.0,0.0
64,0,0.0,0.0
65,0,0.0,0.0
66,9998171,4999527.5,4998643.5
67,0,0.0,4998643.5
68,9998683,0.0,14997326.5
69,0,0.0,14997326.5
70,0,0.0,14997326.5
71,0,0.0,14997326.5
72,0,9995452.0,5001874.5
73,0,0.0,5001874.5
74,10003716,0.0,15005590.5
75,9996374,10002275.0,14999689.5
76,0,0.0,14999689.5
77,0,0.0,14999689.5
78,0,0.0,5000997.5
79,10003643,10000355.0,5004285.5
80,0,5004285.5,0.0
81,0,0.0,0.0
82,0,0.0,0.0
83,0,0.0,0.0
84,0,0.0,0.0
85,0,0.0,0.0
86,0,0.0,0.0
87,0,0.0,0.0
88,0,0.0,0.0
89,0,0.0,0.0
90,0,0.0,0.0
91,0,0.0,0.0
92,0,0.0,0.0
93,0,0.0,0.0
94,0,0.0,0.0
95,0,0.0,0.0
96,0,0.0,0.0
97,0,0.0,0.0
98,0,0.0,0.0
99,9998692,9998692.0,0.0
100,0,0.0,0.0
101,0,0.0,0.0
102,0,0.0,0.0
103,0,0.0,0.0
104,0,0.0,0.0
105,0,0.0,0.0
106,0,0.0,0.0
107,0,0.0,0.0
108,0,0.0,0.0
109,0,0.0,0.0
110,0,0.0,0.0
111,0,0.0,0.0
112,0,0.0,0.0
113,0,0.0,0.0
114,0,0.0,0.0
115,0,0.0,0.0
116,0,0.0,0.0
117,0,0.0,0.0
118,0,0.0,0.0
119,0,0.0,0.0
120,10001040,0.0,10001040.0
121,0,0.0,10001040.0
122,0,0.0,10001040.0
123,0,0.0,10001040.0
124,0,0.0,0.0
125,0,0.0,0.0
126,0,0.0,0.0
127,0,0.0,0.0
128,0,0.0,0.0
129,0,0.0,0.0
130,0,0.0,0.0
131,0,0.0,0.0
132,0,0.0,0.0
133,0,0.0,0.0
134,0,0.0,0.0
135,0,0.0,0.0
136,0,0.0,0.0
137,0,0.0,0.0
138,0,0.0,0.0
139,0,0.0,0.0
140,10003447,0.0,0.0
141,0,0.0,0.0
142,9998887,0.0,0.0
143,0,0.0,0.0
144,0,0.0,0.0
145,10004691,10001040.0,2992.5
146,0,0.0,2992.5
147,0,0.0,2992.5
148,0,0.0,2992.5
149,0,0.0,2992.5
150,0,0.0,2992.5
151,0,0.0,2992.5
152,0,0.0,2992.5
153,0,0.0,2992.5
154,9997983,0.0,10000975.5
155,0,0.0,10000975.5
156,10003465,0.0,20004440.5
157,10001687,0.0,30006127.5
158,0,0.0,20002992.5
159,0,0.0,20002992.5
160,0,0.0,20002992.5
161,0,10003447.0,9999545.5
162,0,0.0,9999545.5
163,0,9998887.0,658.5
164,0,0.0,658.5
165,0,0.0,658.5
166,0,658.5,0.0
167,0,0.0,0.0
168,0,0.0,0.0
169,0,0.0,0.0
170,0,0.0,0.0
171,0,0.0,0.0
172,0,0.0,0.0
173,0,0.0,0.0
174,0,0.0,0.0
175,0,0.0,0.0
176,0,0.0,0.0
177,0,0.0,0.0
178,0,0.0,0.0
179,10003135,10003135.0,0.0
180,0,0.0,0.0
