,ndosi,second_doses,stock_values
1,0,0.0,0.0
2,0,0.0,0.0
3,0,0.0,0.0
4,0,0.0,0.0
5,0,0.0,0.0
6,0,0.0,0.0
7,0,0.0,0.0
8,0,0.0,0.0
9,0,0.0,0.0
10,0,0.0,0.0
11,0,0.0,0.0
12,0,0.0,0.0
13,0,0.0,0.0
14,0,0.0,0.0
15,0,0.0,0.0
16,9998724,0.0,9998724.0
17,0,0.0,9998724.0
18,0,0.0,9998724.0
19,0,0.0,9998724.0
20,0,0.0,9998724.0
21,0,0.0,9998724.0
22,0,0.0,9998724.0
23,0,0.0,9998724.0
24,0,0.0,9998724.0
25,0,0.0,9998724.0
26,0,0.0,9998724.0
27,0,0.0,0.0
28,0,0.0,0.0
29,0,0.0,0.0
30,0,0.0,0.0
31,0,0.0,0.0
32,0,0.0,0.0
33,9997871,0.0,0.0
34,0,0.0,0.0
35,0,0.0,0.0
36,0,0.0,0.0
37,0,0.0,0.0
38,0,0.0,0.0
39,0,0.0,0.0
40,0,0.0,0.0
41,0,0.0,0.0
42,0,0.0,0.0
43,0,0.0,0.0
44,10001024,0.0,0.0
45,9998346,0.0,0.0
46,0,0.0,0.0
47,0,0.0,0.0
48,10001775,9998724.0,0.0
49,0,0.0,0.0
50,0,0.0,0.0
51,0,0.0,0.0
52,0,0.0,0.0
53,0,0.0,0.0
54,9999621,9997871.0,1750.0
55,0,0.0,1750.0
56,0,0.0,1750.0
57,0,0.0,1750.0
58,0,0.0,1750.0
59,0,0.0,1750.0
60,0,0.0,1750.0
61,0,0.0,0.0
62,0,0.0,0.0
63,9998190,0.0,9998190.0
64,0,0.0,9998190.0
65,10005710,10001024.0,10002876.0
66,0,9998346.0,4530.0
67,0,0.0,4530.0
68,0,0.0,4530.0
69,0,3051.0,0.0
70,0,0.0,0.0
71,0,0.0,0.0
72,0,0.0,0.0
73,0,0.0,0.0
74,0,0.0,0.0
75,0,0.0,0.0
76,0,0.0,0.0
77,0,0.0,0.0
78,0,0.0,0.0
79,0,0.0,0.0
80,0,0.0,0.0
81,0,0.0,0.0
82,9998420,1750.0,9996670.0
83,0,0.0,0.0
84,0,0.0,0.0
85,0,0.0,0.0
86,0,0.0,0.0
87,0,0.0,0.0
88,0,0.0,0.0
89,0,0.0,0.0
90,9996565,1479.0,0.0
91,0,0.0,0.0
92,0,0.0,0.0
93,0,0.0,0.0
94,0,0.0,0.0
95,9997683,0.0,9989884.0
96,0,0.0,9989884.0
97,0,0.0,9989884.0
98,0,0.0,9989884.0
99,0,0.0,9989884.0
100,10001241,0.0,9993814.0
101,0,0.0,0.0
102,0,0.0,0.0
103,0,0.0,0.0
104,10003132,9996670.0,6462.0
105,0,0.0,6462.0
106,0,0.0,6462.0
107,0,0.0,6462.0
108,0,0.0,6462.0
109,9996423,0.0,10002885.0
110,0,0.0,10002885.0
111,0,9995086.0,7799.0
112,0,0.0,7799.0
113,0,0.0,7799.0
114,0,0.0,7799.0
115,0,0.0,7799.0
116,0,7799.0,0.0
117,0,0.0,0.0
118,0,0.0,0.0
119,0,0.0,0.0
120,0,0.0,0.0
121,9997311,9997311.0,0.0
122,9999240,9993814.0,5426.0
123,0,0.0,5426.0
124,0,0.0,5426.0
125,0,0.0,5426.0
126,0,0.0,5426.0
127,0,0.0,5426.0
128,0,0.0,5426.0
129,0,0.0,5426.0
130,0,0.0,0.0
131,0,0.0,0.0
132,0,0.0,0.0
133,0,0.0,0.0
134,0,0.0,0.0
135,0,0.0,0.0
136,0,0.0,0.0
137,0,0.0,0.0
138,10000537,0.0,0.0
139,0,0.0,0.0
140,0,0.0,0.0
141,0,0.0,0.0
142,0,0.0,0.0
143,0,0.0,0.0
144,0,0.0,0.0
145,0,0.0,0.0
146,0,0.0,0.0
147,0,0.0,0.0
148,0,0.0,0.0
149,0,0.0,0.0
150,0,0.0,0.0
151,9997665,5426.0,4994690.5
152,0,0.0,4994690.5
153,0,0.0,4994690.5
154,10000183,0.0,4997565.5
155,0,0.0,4997565.5
156,0,0.0,4997565.5
157,0,0.0,4997565.5
158,10000520,0.0,14998085.5
159,0,10000537.0,4997548.5
160,0,0.0,4997548.5
161,0,0.0,4997548.5
162,0,0.0,4997548.5
163,0,0.0,4997548.5
164,0,0.0,4997548.5
165,0,0.0,4997548.5
166,0,0.0,4997548.5
167,0,0.0,4997548.5
168,0,0.0,4997548.5
169,0,0.0,4997548.5
170,0,0.0,4997548.5
171,0,0.0,4997548.5
172,0,4997548.5,0.0
173,0,0.0,0.0
174,0,0.0,0.0
175,9997308,9997308.0,0.0
176,0,0.0,0.0
177,0,0.0,0.0
178,0,0.0,0.0
179,0,0.0,0.0
180,0,0.0,0.0
