;instance;arrival_pfizer;arrival_moderna;arrival_astrazeneca;capacity;first_doses_Pfizer;second_doses_Pfizer;stock_values_Pfizer;first_doses_Moderna;second_doses_Moderna;stock_values_Moderna;first_doses_Astrazeneca;second_doses_Astrazeneca;stock_values_Astrazeneca
0;1;10004172;0;0;4055633;0,0;0,0;10004172,0;0,0;0,0;0,0;0,0;0,0;0,0
1;2;0;10001510;0;4055633;4055632,0;0,0;5948540,0;0,0;0,0;10001510,0;0,0;0,0;0,0
2;3;0;0;0;4055633;0,0;0,0;5948540,0;4055633,0;0,0;5945877,0;0,0;0,0;0,0
3;4;0;0;0;4055633;0,0;0,0;5948540,0;0,0;0,0;5945877,0;0,0;0,0;0,0
4;5;0;0;0;4055633;0,0;0,0;5948540,0;0,0;0,0;5945877,0;0,0;0,0;0,0
5;6;0;10006550;0;4055633;1892906,0;0,0;4055634,0;0,0;0,0;15952427,0;0,0;0,0;0,0
6;7;0;0;0;4055633;0,0;0,0;4055634,0;0,0;0,0;15952427,0;0,0;0,0;0,0
7;8;0;0;0;4055633;4055633,0;0,0;1,0;0,0;0,0;15952427,0;0,0;0,0;0,0
8;9;0;0;9999458;4055633;0,0;0,0;1,0;4055633,0;0,0;11896794,0;0,0;0,0;9999458,0
9;10;0;0;0;4055633;0,0;0,0;1,0;0,0;0,0;11896794,0;0,0;0,0;9999458,0
10;11;10003027;0;0;4055633;0,0;0,0;10003028,0;4055633,0;0,0;7841161,0;0,0;0,0;9999458,0
11;12;0;0;0;4055633;0,0;0,0;10003028,0;0,0;0,0;7841161,0;2337997,0;0,0;7661461,0
12;13;0;0;0;4055633;0,0;0,0;10003028,0;0,0;0,0;7841161,0;0,0;0,0;7661461,0
13;14;10003837;0;0;4055633;1,0;0,0;20006864,0;0,0;0,0;7841161,0;2278184,0;0,0;5383277,0
14;15;0;10001046;9998616;4055633;3913059,0;0,0;16093805,0;0,0;0,0;17842207,0;0,0;0,0;15381893,0
15;16;0;10002679;0;4055633;0,0;0,0;16093805,0;0,0;0,0;27844886,0;1,0;0,0;15381892,0
16;17;0;0;0;4055633;0,0;0,0;16093805,0;0,0;0,0;27844886,0;0,0;0,0;15381892,0
17;18;0;0;0;4055633;0,0;0,0;16093805,0;747465,0;0,0;27097421,0;2618999,0;0,0;12762893,0
18;19;0;0;0;4055633;0,0;0,0;16093805,0;1436634,0;0,0;25660787,0;0,0;0,0;12762893,0
19;20;0;0;0;4055633;0,0;0,0;16093805,0;0,0;0,0;25660787,0;3051282,0;0,0;9711611,0
20;21;10000970;0;0;4055633;4055633,0;0,0;22039142,0;0,0;0,0;25660787,0;0,0;0,0;9711611,0
21;22;0;0;0;4055633;0,0;0,0;22039142,0;4055633,0;0,0;21605154,0;0,0;0,0;9711611,0
22;23;0;0;0;4055633;0,0;4055632,0;17983510,0;0,0;0,0;21605154,0;0,0;0,0;9711611,0
23;24;0;0;0;4055633;0,0;0,0;17983510,0;4055633,0;0,0;17549521,0;0,0;0,0;9711611,0
24;25;0;0;9997072;4055633;0,0;0,0;17983510,0;4055633,0;0,0;13493888,0;0,0;0,0;19708683,0
25;26;0;10002131;0;4055633;0,0;0,0;17983510,0;0,0;0,0;23496019,0;1340624,0;0,0;18368059,0
26;27;0;9997468;0;4055633;1,0;1892906,0;16090603,0;0,0;0,0;33493487,0;0,0;0,0;18368059,0
27;28;0;0;0;4055633;0,0;0,0;16090603,0;0,0;0,0;33493487,0;4055632,0;0,0;14312427,0
28;29;0;0;0;4055633;0,0;4055633,0;12034970,0;0,0;0,0;33493487,0;0,0;0,0;14312427,0
29;30;0;0;0;4055633;0,0;0,0;12034970,0;4055633,0;0,0;29437854,0;0,0;0,0;14312427,0
30;31;10000603;0;0;4055633;0,0;0,0;22035573,0;0,0;4055633,0;25382221,0;0,0;0,0;14312427,0
31;32;0;0;0;4055633;0,0;0,0;22035573,0;4055633,0;0,0;21326588,0;0,0;0,0;14312427,0
32;33;0;10001800;0;4055633;0,0;0,0;22035573,0;0,0;0,0;31328388,0;4055633,0;0,0;10256794,0
33;34;10001105;0;0;4055633;0,0;0,0;32036678,0;4055633,0;0,0;27272755,0;0,0;0,0;10256794,0
34;35;0;0;10002972;4055633;0,0;1,0;32036677,0;0,0;0,0;27272755,0;2278184,0;0,0;17981582,0
35;36;0;0;9996724;4055633;0,0;3913059,0;28123618,0;0,0;0,0;27272755,0;0,0;0,0;27978306,0
36;37;0;0;0;4055633;0,0;0,0;28123618,0;0,0;4055633,0;23217122,0;0,0;0,0;27978306,0
37;38;0;0;0;4055633;0,0;0,0;28123618,0;0,0;0,0;23217122,0;0,0;0,0;27978306,0
38;39;0;0;9996933;4055633;0,0;0,0;28123618,0;0,0;4055633,0;19161489,0;0,0;0,0;37975239,0
39;40;0;0;0;4055633;0,0;0,0;28123618,0;0,0;0,0;19161489,0;4055633,0;0,0;33919606,0
