;instance;arrival_pfizer;arrival_moderna;arrival_astrazeneca;capacity;first_doses_Pfizer;second_doses_Pfizer;stock_values_Pfizer;first_doses_Moderna;second_doses_Moderna;stock_values_Moderna;first_doses_Astrazeneca;second_doses_Astrazeneca;stock_values_Astrazeneca
0;1;0;0;10000237;4944392;0,0;0,0;0,0;0,0;0,0;0,0;111453,0;0,0;9888784,0
1;2;0;0;0;4944392;0,0;0,0;0,0;0,0;0,0;0,0;4944392,0;0,0;4944392,0
2;3;0;0;0;4944392;0,0;0,0;0,0;0,0;0,0;0,0;4944392,0;0,0;-0,0
3;4;0;0;10002671;4944392;0,0;0,0;0,0;0,0;0,0;0,0;399561,0;0,0;9603110,0
4;5;0;0;0;4944392;0,0;0,0;0,0;0,0;0,0;0,0;-0,0;0,0;9603110,0
5;6;9999463;9996917;0;4944392;1451007,0;0,0;8548456,0;-0,0;0,0;9996917,0;2428692,0;0,0;7174418,0
6;7;0;0;0;4944392;4944392,0;0,0;3604064,0;-0,0;0,0;9996917,0;-0,0;0,0;7174418,0
7;8;0;0;9997800;4944392;3604063,0;0,0;1,0;579319,0;0,0;9417598,0;761010,0;0,0;16411208,0
8;9;0;9999627;0;4944392;-0,0;0,0;1,0;240219,0;0,0;19177006,0;4704172,0;0,0;11707036,0
9;10;10002139;0;0;4944392;-0,0;0,0;10002140,0;-0,0;0,0;19177006,0;4944391,0;0,0;6762645,0
10;11;0;0;0;4944392;-0,0;0,0;10002140,0;-0,0;0,0;19177006,0;4944392,0;0,0;1818253,0
11;12;0;0;0;4944392;2829507,0;0,0;7172633,0;-0,0;0,0;19177006,0;1818252,0;0,0;1,0
12;13;0;0;0;4944392;2751961,0;0,0;4420672,0;2192431,0;0,0;16984575,0;-0,0;0,0;1,0
13;14;0;0;0;4944392;-0,0;0,0;4420672,0;4944392,0;0,0;12040183,0;-0,0;0,0;1,0
14;15;0;10002353;0;4944392;2400761,0;0,0;2019911,0;-0,0;0,0;22042536,0;-0,0;0,0;1,0
15;16;0;0;10001458;4944392;-0,0;0,0;2019911,0;111453,0;0,0;21931083,0;4832939,0;0,0;5168520,0
16;17;0;0;0;4944392;-0,0;0,0;2019911,0;-0,0;0,0;21931083,0;-0,0;0,0;5168520,0
17;18;0;0;0;4944392;-0,0;0,0;2019911,0;-0,0;0,0;21931083,0;1715323,0;0,0;3453197,0
18;19;9999183;0;0;4944392;4944392,0;0,0;7074702,0;-0,0;0,0;21931083,0;-0,0;0,0;3453197,0
19;20;0;0;9997274;4944392;-0,0;0,0;7074702,0;2192431,0;0,0;19738652,0;2751961,0;0,0;10698510,0
