;instance;arrival_pfizer;arrival_moderna;arrival_astrazeneca;capacity;first_doses_Pfizer;second_doses_Pfizer;stock_values_Pfizer;first_doses_Moderna;second_doses_Moderna;stock_values_Moderna;first_doses_Astrazeneca;second_doses_Astrazeneca;stock_values_Astrazeneca
0;1;0;10002378;0;8333556;0,0;0,0;0,0;8333556,0;0,0;1668822,0;0,0;0,0;0,0
1;2;0;0;10004276;8333556;0,0;0,0;0,0;0,0;0,0;1668822,0;0,0;0,0;10004276,0
2;3;0;0;0;8333556;0,0;0,0;0,0;0,0;0,0;1668822,0;0,0;0,0;10004276,0
3;4;0;0;0;8333556;0,0;0,0;0,0;1668822,0;0,0;0,0;0,0;0,0;10004276,0
4;5;0;0;0;8333556;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10004276,0
5;6;0;0;0;8333556;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10004276,0
6;7;0;0;0;8333556;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10004276,0
7;8;0;9998481;0;8333556;0,0;0,0;0,0;0,0;0,0;9998481,0;830993,0;0,0;9173283,0
8;9;0;0;10001381;8333556;0,0;0,0;0,0;0,0;0,0;9998481,0;0,0;0,0;19174664,0
9;10;0;9994436;0;8333556;0,0;0,0;0,0;0,0;0,0;19992917,0;0,0;0,0;19174664,0
10;11;0;0;0;8333556;0,0;0,0;0,0;0,0;0,0;19992917,0;0,0;0,0;19174664,0
11;12;0;0;0;8333556;0,0;0,0;0,0;0,0;0,0;19992917,0;0,0;0,0;19174664,0
12;13;0;10001397;10001859;8333556;0,0;0,0;0,0;0,0;0,0;29994314,0;0,0;0,0;29176523,0
13;14;0;0;0;8333556;0,0;0,0;0,0;0,0;0,0;29994314,0;0,0;0,0;29176523,0
14;15;0;0;0;8333556;0,0;0,0;0,0;8333556,0;0,0;21660758,0;0,0;0,0;29176523,0
15;16;9998730;0;0;8333556;0,0;0,0;9998730,0;0,0;0,0;21660758,0;0,0;0,0;29176523,0
16;17;0;0;0;8333556;0,0;0,0;9998730,0;0,0;0,0;21660758,0;0,0;0,0;29176523,0
17;18;0;0;0;8333556;0,0;0,0;9998730,0;0,0;0,0;21660758,0;0,0;0,0;29176523,0
18;19;0;0;0;8333556;0,0;0,0;9998730,0;0,0;0,0;21660758,0;0,0;0,0;29176523,0
19;20;0;0;0;8333556;0,0;0,0;9998730,0;0,0;0,0;21660758,0;0,0;0,0;29176523,0
20;21;10004109;9999284;0;8333556;0,0;0,0;20002839,0;8333556,0;0,0;23326486,0;0,0;0,0;29176523,0
21;22;0;0;0;8333556;0,0;0,0;20002839,0;0,0;0,0;23326486,0;0,0;0,0;29176523,0
22;23;0;0;9999758;8333556;0,0;0,0;20002839,0;0,0;0,0;23326486,0;0,0;0,0;39176281,0
23;24;0;0;0;8333556;0,0;0,0;20002839,0;0,0;0,0;23326486,0;0,0;0,0;39176281,0
24;25;10000761;0;10004267;8333556;0,0;0,0;30003600,0;0,0;0,0;23326486,0;0,0;0,0;49180548,0
25;26;0;9997637;0;8333556;0,0;0,0;30003600,0;0,0;0,0;33324123,0;0,0;0,0;49180548,0
26;27;0;9996107;0;8333556;0,0;0,0;30003600,0;8333556,0;0,0;34986674,0;0,0;0,0;49180548,0
27;28;0;0;0;8333556;0,0;0,0;30003600,0;0,0;0,0;34986674,0;0,0;0,0;49180548,0
28;29;9998863;0;0;8333556;0,0;0,0;40002463,0;0,0;8333556,0;26653118,0;0,0;0,0;49180548,0
29;30;0;0;0;8333556;0,0;0,0;40002463,0;0,0;0,0;26653118,0;6675692,0;0,0;42504856,0
30;31;10000406;0;0;8333556;0,0;0,0;50002869,0;0,0;0,0;26653118,0;2,0;0,0;42504854,0
31;32;0;0;0;8333556;0,0;0,0;50002869,0;0,0;1668822,0;24984296,0;0,0;0,0;42504854,0
32;33;0;0;0;8333556;0,0;0,0;50002869,0;0,0;0,0;24984296,0;0,0;0,0;42504854,0
33;34;0;0;0;8333556;0,0;0,0;50002869,0;0,0;0,0;24984296,0;0,0;0,0;42504854,0
34;35;0;10002134;0;8333556;0,0;0,0;50002869,0;0,0;0,0;34986430,0;0,0;0,0;42504854,0
35;36;0;0;0;8333556;0,0;0,0;50002869,0;0,0;0,0;34986430,0;8333556,0;0,0;34171298,0
36;37;0;0;0;8333556;0,0;0,0;50002869,0;0,0;0,0;34986430,0;0,0;0,0;34171298,0
37;38;0;0;0;8333556;0,0;0,0;50002869,0;0,0;0,0;34986430,0;8333555,0;0,0;25837743,0
38;39;0;0;0;8333556;0,0;0,0;50002869,0;0,0;0,0;34986430,0;1,0;0,0;25837742,0
39;40;0;0;0;8333556;0,0;0,0;50002869,0;0,0;0,0;34986430,0;8333555,0;0,0;17504187,0
40;41;0;0;0;8333556;0,0;0,0;50002869,0;0,0;0,0;34986430,0;0,0;0,0;17504187,0
41;42;0;0;9995127;8333556;0,0;0,0;50002869,0;0,0;0,0;34986430,0;8333554,0;0,0;19165760,0
42;43;0;0;10000778;8333556;0,0;0,0;50002869,0;0,0;8333556,0;26652874,0;0,0;0,0;29166538,0
43;44;0;0;0;8333556;0,0;0,0;50002869,0;0,0;0,0;26652874,0;0,0;0,0;29166538,0
44;45;0;0;0;8333556;0,0;0,0;50002869,0;0,0;0,0;26652874,0;2,0;0,0;29166536,0
45;46;0;10003153;0;8333556;0,0;0,0;50002869,0;0,0;0,0;36656027,0;8333555,0;0,0;20832981,0
46;47;0;0;0;8333556;0,0;0,0;50002869,0;0,0;0,0;36656027,0;8333556,0;0,0;12499425,0
47;48;0;0;0;8333556;8333556,0;0,0;41669313,0;0,0;0,0;36656027,0;0,0;0,0;12499425,0
48;49;0;0;0;8333556;0,0;0,0;41669313,0;0,0;8333556,0;28322471,0;0,0;0,0;12499425,0
49;50;9999753;0;0;8333556;0,0;0,0;51669066,0;0,0;0,0;28322471,0;0,0;0,0;12499425,0
50;51;0;0;0;8333556;8333556,0;0,0;43335510,0;0,0;0,0;28322471,0;0,0;0,0;12499425,0
51;52;0;0;0;8333556;0,0;0,0;43335510,0;0,0;0,0;28322471,0;1,0;0,0;12499424,0
52;53;0;10002212;0;8333556;0,0;0,0;43335510,0;0,0;0,0;38324683,0;0,0;0,0;12499424,0
53;54;0;10003555;0;8333556;0,0;0,0;43335510,0;0,0;0,0;48328238,0;1,0;0,0;12499423,0
54;55;0;9999309;10000767;8333556;0,0;0,0;43335510,0;0,0;8333556,0;49993991,0;0,0;0,0;22500190,0
55;56;0;0;0;8333556;0,0;0,0;43335510,0;0,0;0,0;49993991,0;0,0;0,0;22500190,0
56;57;0;9996334;9999966;8333556;4173476,0;0,0;39162034,0;0,0;0,0;59990325,0;4160078,0;0,0;28340078,0
57;58;0;0;0;8333556;0,0;0,0;39162034,0;0,0;0,0;59990325,0;0,0;0,0;28340078,0
58;59;0;0;0;8333556;0,0;0,0;39162034,0;0,0;0,0;59990325,0;0,0;0,0;28340078,0
59;60;0;0;9994414;8333556;0,0;0,0;39162034,0;3331723,0;0,0;56658602,0;5001831,0;0,0;33332661,0
60;61;0;0;0;8333556;0,0;0,0;39162034,0;0,0;0,0;56658602,0;0,0;0,0;33332661,0
61;62;0;10001178;0;8333556;0,0;0,0;39162034,0;0,0;0,0;66659780,0;0,0;0,0;33332661,0
62;63;0;0;0;8333556;0,0;0,0;39162034,0;0,0;0,0;66659780,0;0,0;0,0;33332661,0
63;64;0;0;0;8333556;0,0;0,0;39162034,0;0,0;0,0;66659780,0;1,0;0,0;33332660,0
64;65;0;0;0;8333556;0,0;0,0;39162034,0;0,0;0,0;66659780,0;0,0;0,0;33332660,0
65;66;0;0;0;8333556;0,0;0,0;39162034,0;0,0;0,0;66659780,0;8333556,0;0,0;24999104,0
66;67;10006040;0;0;8333556;0,0;0,0;49168074,0;0,0;0,0;66659780,0;0,0;0,0;24999104,0
67;68;0;0;0;8333556;0,0;0,0;49168074,0;8333556,0;0,0;58326224,0;0,0;0,0;24999104,0
68;69;10001209;0;0;8333556;0,0;8333556,0;50835727,0;0,0;0,0;58326224,0;0,0;0,0;24999104,0
69;70;0;0;10002677;8333556;8333556,0;0,0;42502171,0;0,0;0,0;58326224,0;0,0;0,0;35001781,0
70;71;0;9998428;0;8333556;0,0;0,0;42502171,0;0,0;0,0;68324652,0;0,0;0,0;35001781,0
71;72;0;0;0;8333556;0,0;8333556,0;34168615,0;0,0;0,0;68324652,0;0,0;0,0;35001781,0
72;73;0;9997963;0;8333556;0,0;0,0;34168615,0;0,0;0,0;78322615,0;8333556,0;0,0;26668225,0
73;74;0;0;0;8333556;0,0;0,0;34168615,0;0,0;0,0;78322615,0;0,0;0,0;26668225,0
74;75;0;0;0;8333556;0,0;0,0;34168615,0;0,0;0,0;78322615,0;0,0;0,0;26668225,0
75;76;0;0;0;8333556;0,0;0,0;34168615,0;0,0;0,0;78322615,0;5833577,0;0,0;20834648,0
76;77;0;0;0;8333556;0,0;0,0;34168615,0;8333556,0;0,0;69989059,0;0,0;0,0;20834648,0
77;78;0;0;0;8333556;1,0;4173476,0;29995138,0;0,0;0,0;69989059,0;0,0;0,0;20834648,0
78;79;0;0;10001406;8333556;0,0;0,0;29995138,0;0,0;0,0;69989059,0;8333555,0;0,0;22502499,0
79;80;9999791;0;9996893;8333556;0,0;0,0;39994929,0;0,0;0,0;69989059,0;8333556,0;0,0;24165836,0
80;81;0;0;0;8333556;0,0;0,0;39994929,0;0,0;0,0;69989059,0;0,0;0,0;24165836,0
81;82;0;0;0;8333556;0,0;0,0;39994929,0;0,0;0,0;69989059,0;1,0;0,0;24165835,0
82;83;0;0;0;8333556;0,0;0,0;39994929,0;8333556,0;0,0;61655503,0;0,0;0,0;24165835,0
83;84;0;0;0;8333556;0,0;0,0;39994929,0;0,0;0,0;61655503,0;0,0;0,0;24165835,0
84;85;0;0;0;8333556;0,0;0,0;39994929,0;0,0;0,0;61655503,0;0,0;0,0;24165835,0
85;86;0;0;0;8333556;7502562,0;0,0;32492367,0;0,0;0,0;61655503,0;0,0;830993,0;23334842,0
86;87;0;0;0;8333556;0,0;0,0;32492367,0;8333556,0;0,0;53321947,0;0,0;0,0;23334842,0
87;88;0;0;0;8333556;0,0;0,0;32492367,0;0,0;3331723,0;49990224,0;0,0;0,0;23334842,0
88;89;0;0;0;8333556;0,0;0,0;32492367,0;0,0;0,0;49990224,0;8333555,0;0,0;15001287,0
89;90;0;0;0;8333556;0,0;0,0;32492367,0;0,0;0,0;49990224,0;0,0;0,0;15001287,0
90;91;0;0;0;8333556;0,0;8333556,0;24158811,0;0,0;0,0;49990224,0;0,0;0,0;15001287,0
91;92;0;10008346;0;8333556;8333556,0;0,0;15825255,0;0,0;0,0;59998570,0;0,0;0,0;15001287,0
92;93;0;10000837;0;8333556;0,0;0,0;15825255,0;0,0;0,0;69999407,0;0,0;0,0;15001287,0
93;94;0;9993629;0;8333556;0,0;0,0;15825255,0;8333556,0;0,0;71659480,0;0,0;0,0;15001287,0
94;95;0;0;9999382;8333556;0,0;0,0;15825255,0;0,0;0,0;71659480,0;0,0;0,0;25000669,0
95;96;10002284;0;0;8333556;0,0;0,0;25827539,0;0,0;8333556,0;63325924,0;0,0;0,0;25000669,0
96;97;0;0;0;8333556;0,0;0,0;25827539,0;0,0;0,0;63325924,0;8333556,0;0,0;16667113,0
97;98;0;0;0;8333556;0,0;0,0;25827539,0;0,0;0,0;63325924,0;0,0;0,0;16667113,0
98;99;0;0;0;8333556;0,0;1,0;25827538,0;0,0;0,0;63325924,0;0,0;0,0;16667113,0
99;100;0;0;0;8333556;0,0;0,0;25827538,0;0,0;0,0;63325924,0;0,0;0,0;16667113,0
100;101;0;0;0;8333556;0,0;0,0;25827538,0;0,0;0,0;63325924,0;8333556,0;0,0;8333557,0
101;102;0;0;0;8333556;0,0;0,0;25827538,0;0,0;0,0;63325924,0;8333556,0;0,0;1,0
102;103;0;0;0;8333556;0,0;0,0;25827538,0;0,0;0,0;63325924,0;0,0;0,0;1,0
103;104;0;0;0;8333556;0,0;0,0;25827538,0;0,0;0,0;63325924,0;0,0;0,0;1,0
104;105;0;0;0;8333556;0,0;0,0;25827538,0;0,0;8333556,0;54992368,0;0,0;0,0;1,0
105;106;0;0;10000054;8333556;8333556,0;0,0;17493982,0;0,0;0,0;54992368,0;0,0;0,0;10000055,0
106;107;0;0;0;8333556;0,0;7502562,0;9991420,0;0,0;0,0;54992368,0;0,0;0,0;10000055,0
107;108;0;0;0;8333556;1657864,0;0,0;8333556,0;0,0;0,0;54992368,0;0,0;6675692,0;3324363,0
108;109;0;0;0;8333556;0,0;0,0;8333556,0;0,0;0,0;54992368,0;0,0;2,0;3324361,0
109;110;0;0;0;8333556;0,0;0,0;8333556,0;0,0;0,0;54992368,0;0,0;0,0;3324361,0
110;111;0;0;0;8333556;0,0;0,0;8333556,0;0,0;8333556,0;46658812,0;0,0;0,0;3324361,0
