;instance;arrival_pfizer;arrival_moderna;arrival_astrazeneca;capacity;first_doses_Pfizer;second_doses_Pfizer;stock_values_Pfizer;first_doses_Moderna;second_doses_Moderna;stock_values_Moderna;first_doses_Astrazeneca;second_doses_Astrazeneca;stock_values_Astrazeneca
0;1;0;0;0;9555174;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1;2;0;0;0;9555174;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2;3;0;0;0;9555174;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
3;4;0;0;0;9555174;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
4;5;9994798;0;0;9555174;0,0;0,0;9994798,0;0,0;0,0;0,0;0,0;0,0;0,0
5;6;0;0;0;9555174;0,0;0,0;9994798,0;0,0;0,0;0,0;0,0;0,0;0,0
6;7;0;0;0;9555174;4235628,0;0,0;5759170,0;0,0;0,0;0,0;0,0;0,0;0,0
7;8;0;0;0;9555174;5759170,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
8;9;9997365;9995521;10004076;9555174;4245370,0;0,0;5751995,0;0,0;0,0;9995521,0;0,0;0,0;10004076,0
9;10;0;9993727;0;9555174;0,0;0,0;5751995,0;0,0;0,0;19989248,0;0,0;0,0;10004076,0
10;11;9996057;0;0;9555174;0,0;0,0;15748052,0;0,0;0,0;19989248,0;0,0;0,0;10004076,0
11;12;0;0;0;9555174;0,0;0,0;15748052,0;6414999,0;0,0;13574249,0;0,0;0,0;10004076,0
12;13;0;0;0;9555174;0,0;0,0;15748052,0;0,0;0,0;13574249,0;0,0;0,0;10004076,0
13;14;0;0;0;9555174;0,0;0,0;15748052,0;0,0;0,0;13574249,0;0,0;0,0;10004076,0
14;15;9994765;0;0;9555174;0,0;0,0;25742817,0;0,0;0,0;13574249,0;0,0;0,0;10004076,0
15;16;0;0;0;9555174;6414999,0;0,0;19327818,0;0,0;0,0;13574249,0;0,0;0,0;10004076,0
16;17;0;0;0;9555174;0,0;0,0;19327818,0;0,0;0,0;13574249,0;0,0;0,0;10004076,0
17;18;0;0;0;9555174;6414998,0;0,0;12912820,0;0,0;0,0;13574249,0;0,0;0,0;10004076,0
18;19;0;0;0;9555174;0,0;0,0;12912820,0;0,0;0,0;13574249,0;0,0;0,0;10004076,0
19;20;0;10001871;0;9555174;0,0;0,0;12912820,0;0,0;0,0;23576120,0;2530110,0;0,0;7473966,0
20;21;0;0;0;9555174;0,0;0,0;12912820,0;0,0;0,0;23576120,0;0,0;0,0;7473966,0
21;22;0;0;0;9555174;6414999,0;0,0;6497821,0;0,0;0,0;23576120,0;0,0;0,0;7473966,0
22;23;0;0;0;9555174;0,0;0,0;6497821,0;0,0;0,0;23576120,0;0,0;0,0;7473966,0
23;24;0;0;0;9555174;0,0;0,0;6497821,0;0,0;0,0;23576120,0;4112146,0;0,0;3361820,0
